Wikipedia ID,Movie Name,Year,Character Name,Count
42313,the wicker man,1973,Laird  Summerisle,4
42313,the wicker man,1973,Willow,2
25862453,the amazing spider-man,2012,Peter Parker,27
25862453,the amazing spider-man,2012,Uncle Ben,7
25862453,the amazing spider-man,2012,Ratha,6
25862453,the amazing spider-man,2012,Spider-Man,3
25862453,the amazing spider-man,2012,Gwen,3
25862453,the amazing spider-man,2012,Flash Thompson,2
18841979,the blair witch project,1999,Joshua Leonard,9
18841979,the blair witch project,1999,Mike,8
18841979,the blair witch project,1999,Rustin Parr,4
18841979,the blair witch project,1999,Blair Witch,2
982180,robin hood,1973,Robin Hood,19
982180,robin hood,1973,Prince John's,16
982180,robin hood,1973,Maid Marian's,8
982180,robin hood,1973,Friar Tuck's,6
982180,robin hood,1973,Little John,5
982180,robin hood,1973,Hiss,5
982180,robin hood,1973,The Sheriff of Nottingham,3
982180,robin hood,1973,King Richard,2
982180,robin hood,1973,Alan-a-Dale,2
982180,robin hood,1973,Lady Kluck,2
434089,the man who shot liberty valance,1962,Hallie,14
434089,the man who shot liberty valance,1962,Liberty Valance,6
434089,the man who shot liberty valance,1962,Tom Doniphon,6
434089,the man who shot liberty valance,1962,Dutton Peabody,2
434089,the man who shot liberty valance,1962,Stoddard,2
434089,the man who shot liberty valance,1962,Pompey,2
15593618,taken,2009,Bryan Mills,26
15593618,taken,2009,Kim,16
15593618,taken,2009,Jean-Claude's,4
15593618,taken,2009,Sheerah,3
15593618,taken,2009,Lenore,3
15593618,taken,2009,Peter,3
1267713,the others,2001,Anne,9
1267713,the others,2001,Grace Stewart,7
1267713,the others,2001,Bertha Mills,7
1267713,the others,2001,Charles,5
1267713,the others,2001,Nicholas,4
1267713,the others,2001,Victor,3
1267713,the others,2001,Edmund Tuttle,2
34130,wargames,1983,David Lightman,9
34130,wargames,1983,Joshua,9
34130,wargames,1983,Jennifer Mack,4
142327,groundhog day,1993,Punxsutawney Phil,13
142327,groundhog day,1993,Rita,7
23270459,inception,2010,Saito,13
23270459,inception,2010,"Mallorie ""Mal"" Cobb",7
23270459,inception,2010,Arthur,7
23270459,inception,2010,Ariadne,6
23270459,inception,2010,Maurice Fischer,5
23270459,inception,2010,Eames,5
23270459,inception,2010,Peter Browning,3
23270459,inception,2010,Robert Fischer,2
23270459,inception,2010,Yusuf,2
68092,chinatown,1974,Evelyn of Mulwray,11
68092,chinatown,1974,Hollis I. Mulwray,6
68092,chinatown,1974,Claude Mulvihill,3
68092,chinatown,1974,"J.J. ""Jake"" Gittes",2
68092,chinatown,1974,Evelyn Mulwray,2
6446071,from russia with love,1963,Ali Kerim Bey,9
6446071,from russia with love,1963,Tatiana Romanova,4
6446071,from russia with love,1963,Lektor,4
6446071,from russia with love,1963,Krilencu,2
235418,lethal weapon,1987,Roger Murtaugh,12
235418,lethal weapon,1987,Joshua,12
235418,lethal weapon,1987,Martin Riggs,7
235418,lethal weapon,1987,Peter McAllister,5
235418,lethal weapon,1987,Rianne,5
235418,lethal weapon,1987,Michael Hunsaker,3
235418,lethal weapon,1987,Dixie,3
999394,pirates of the caribbean: dead man's chest,2006,Realizing Jack,20
999394,pirates of the caribbean: dead man's chest,2006,Elizabeth Swann,11
999394,pirates of the caribbean: dead man's chest,2006,Davy Jones's,10
999394,pirates of the caribbean: dead man's chest,2006,Norrington,6
999394,pirates of the caribbean: dead man's chest,2006,Cutler Beckett,3
999394,pirates of the caribbean: dead man's chest,2006,Will Turner,3
999394,pirates of the caribbean: dead man's chest,2006,Tia Dalma,3
999394,pirates of the caribbean: dead man's chest,2006,Bootstrap Bill Turner,2
999394,pirates of the caribbean: dead man's chest,2006,Joshamee Gibbs,2
999394,pirates of the caribbean: dead man's chest,2006,Jack Sparrow,2
734207,oldboy,2003,Businessman Oh Dae-su,17
734207,oldboy,2003,Dae-su's,5
734207,oldboy,2003,Park,4
16419903,nobody knows,1970,Jeong,3
16419903,nobody knows,1970,Yeong,3
2312056,pride & prejudice,2005,Elizabeth,24
2312056,pride & prejudice,2005,Darcy,23
2312056,pride & prejudice,2005,Jane accepts Bingley's,12
2312056,pride & prejudice,2005,Bennet,6
2312056,pride & prejudice,2005,Collins,5
2312056,pride & prejudice,2005,Lady Catherine's,3
2312056,pride & prejudice,2005,Lady Catherine de Bourgh,2
2312056,pride & prejudice,2005,Fitzwilliam,2
2312056,pride & prejudice,2005,Gardiners,2
348292,the dark crystal,1982,Kira,15
348292,the dark crystal,1982,Aughra,4
348292,the dark crystal,1982,Jen,4
348292,the dark crystal,1982,Podlings,3
348292,the dark crystal,1982,Gelfling,2
147697,castle in the sky,1986,Sheeta,18
147697,castle in the sky,1986,Encountering Pazu,5
147697,castle in the sky,1986,Dola,5
147697,castle in the sky,1986,Goliath,2
337740,bram stoker's dracula,1992,Vlad Dracula,22
337740,bram stoker's dracula,1992,Mina,17
337740,bram stoker's dracula,1992,Abraham Van Helsing,9
337740,bram stoker's dracula,1992,Jonathan Harker,9
337740,bram stoker's dracula,1992,Lucy Westenra,7
337740,bram stoker's dracula,1992,Quincey Morris,5
337740,bram stoker's dracula,1992,R. M. Renfield,3
337740,bram stoker's dracula,1992,Jack Seward's,3
924771,the naked gun 2½: the smell of fear,1991,Frank Drebin,24
924771,the naked gun 2½: the smell of fear,1991,Jane Spencer,10
924771,the naked gun 2½: the smell of fear,1991,Albert Meinheimer,8
924771,the naked gun 2½: the smell of fear,1991,Ed Hocken,5
924771,the naked gun 2½: the smell of fear,1991,Quentin Hapsburg,4
924771,the naked gun 2½: the smell of fear,1991,Earl Hacker,3
924771,the naked gun 2½: the smell of fear,1991,Nordberg,2
31941988,harry potter and the deathly hallows – part 2,2011,Harry Potter,32
31941988,harry potter and the deathly hallows – part 2,2011,Voldemort,14
31941988,harry potter and the deathly hallows – part 2,2011,Ron,6
31941988,harry potter and the deathly hallows – part 2,2011,Aberforth Dumbledore,5
31941988,harry potter and the deathly hallows – part 2,2011,Horcrux,5
31941988,harry potter and the deathly hallows – part 2,2011,Neville Longbottom,2
31941988,harry potter and the deathly hallows – part 2,2011,Hermione Weasley,2
31941988,harry potter and the deathly hallows – part 2,2011,Gregory Goyle,2
31941988,harry potter and the deathly hallows – part 2,2011,Hogwarts,2
31941988,harry potter and the deathly hallows – part 2,2011,Griphook,2
31941988,harry potter and the deathly hallows – part 2,2011,Malfoy,2
31941988,harry potter and the deathly hallows – part 2,2011,Zabini,2
31941988,harry potter and the deathly hallows – part 2,2011,Lily,2
518615,king kong,1976,Dwan,18
518615,king kong,1976,Kongs,14
518615,king kong,1976,Jack Prescott,11
518615,king kong,1976,Mate Carnahan,2
431562,almost famous,2000,William Miller,39
431562,almost famous,2000,"Leslie, Russell's",19
431562,almost famous,2000,Stillwater,5
431562,almost famous,2000,Elaine,4
431562,almost famous,2000,Penny Lane,3
431562,almost famous,2000,Anita,3
431562,almost famous,2000,Ben Fong-Torres,2
431562,almost famous,2000,Dick Roswell,2
174251,the lord of the rings: the return of the king,2003,Sam,12
174251,the lord of the rings: the return of the king,2003,Gollum,6
174251,the lord of the rings: the return of the king,2003,Pippin,5
174251,the lord of the rings: the return of the king,2003,Frodo,5
174251,the lord of the rings: the return of the king,2003,Legolas,3
174251,the lord of the rings: the return of the king,2003,Faramir,3
174251,the lord of the rings: the return of the king,2003,Aragorn,3
174251,the lord of the rings: the return of the king,2003,Gimli,3
174251,the lord of the rings: the return of the king,2003,Arwen,3
174251,the lord of the rings: the return of the king,2003,Merry,2
539816,silent running,1972,Freeman Lowell,3
54173,pulp fiction,1994,Jules Winnfield,16
54173,pulp fiction,1994,Vincent Vega,13
54173,pulp fiction,1994,Butch Coolidge,11
54173,pulp fiction,1994,Mia Wallace,5
54173,pulp fiction,1994,Marsellus Wallace's,4
54173,pulp fiction,1994,Zed,4
54173,pulp fiction,1994,Winston Wolf,3
54173,pulp fiction,1994,Honey Bunny,3
54173,pulp fiction,1994,Jimmie,3
54173,pulp fiction,1994,Fabienne,2
54173,pulp fiction,1994,Marvin,2
24314116,pirates of the caribbean: on stranger tides,2011,Jack Sparrow,22
24314116,pirates of the caribbean: on stranger tides,2011,Hector Barbossa,8
24314116,pirates of the caribbean: on stranger tides,2011,Blackbeard,7
24314116,pirates of the caribbean: on stranger tides,2011,Philip Swift,5
24314116,pirates of the caribbean: on stranger tides,2011,Joshamee Gibbs,2
