Year,Name,Sex,Count
1961,ASTRI,F,30
1961,ASTRID,F,239
1961,ATLE,M,150
1961,AUD,F,214
1961,AUDHILD,F,21
1961,AUDNY,F,6
1961,AUDUN,M,43
1961,AXEL,M,10
1961,AZRA,F,6
1961,BAARD,M,12
1961,BARBARA,F,23
1961,BARBRO,F,18
1961,BARD,M,75
1961,BEATA,F,7
1961,BEATE,F,70
1961,BEATHE,F,14
1961,BEN,M,7
1961,BENGT,M,58
1961,BENT,M,61
1961,BENTE,F,651
1961,BENTHE,F,13
1961,BERGLJOT,F,5
1961,BERIT,F,340
1961,BERNHARD,M,11
1961,BERNT,M,88
1961,BERTIL,M,11
1961,BETTY,F,10
1961,BIRGER,M,48
1961,BIRGIT,F,84
1961,BIRGITTA,F,8
1961,BIRGITTE,F,32
1961,BIRTE,F,14
1961,BIRTHE,F,10
1961,BJARNE,M,78
1961,BJARTE,M,31
1961,BJORGE,M,9
1961,BJORN,M,927
1961,BJORN-ERIK,M,5
1961,BJORNAR,M,63
1961,BO,M,10
1961,BODIL,F,135
1961,BOGDAN,M,17
1961,BOGUSLAW,M,5
1961,BORGE,M,47
1961,BORGHILD,F,15
1961,BORGNY,F,4
1961,BORRE,M,35
1961,BOZENA,F,15
1961,BRAGE,M,4
1961,BREDE,M,9
1961,BRIT,F,153
1961,BRITA,F,35
1961,BRITH,F,11
1961,BRITT,F,221
1961,BROR,M,8
1961,BRUNO,M,4
1961,BRYNHILD,F,9
1961,BRYNJAR,M,8
1961,BRYNJULF,M,6
1961,CAMILLA,F,9
1961,CARINA,F,11
1961,CARL,M,38
1961,CARLOS,M,12
1961,CARMEN,F,6
1961,CAROLINE,F,6
1961,CARSTEN,M,14
1961,CATHERINE,F,9
1961,CATHRINE,F,21
1961,CATO,M,34
1961,CECILIE,F,32
1961,CHARLES,M,17
1961,CHARLOTTE,F,9
1961,CHRISTEL,F,6
1961,CHRISTER,M,6
1961,CHRISTIAN,M,55
1961,CHRISTIN,F,19
1961,CHRISTINA,F,6
1961,CHRISTINE,F,20
1961,CHRISTOPHER,M,11
1961,CLAES,M,4
1961,CLAUDIA,F,5
1961,CLAUS,M,10
1961,CONNIE,F,14
1961,CONSTANTIN,M,4
1961,CORNELIA,F,5
1961,DAG,M,416
1961,DAGFINN,M,51
1961,DAGMAR,F,10
1961,DAGNY,F,14
1961,DAGRUN,F,15
1961,DAN,M,17
1961,DANIEL,M,13
1961,DANIELA,F,4
1961,DANUTA,F,7
1961,DARIUSZ,M,12
1961,DAVID,M,41
1961,DIANA,F,5
1961,DINA,F,7
1961,DORIS,F,15
1961,DOROTA,F,8
1961,DORTHE,F,6
1961,EBBA,F,5
1961,EDEL,F,32
1961,EDGAR,M,15
1961,EDIN,M,5
1961,EDIT,F,5
1961,EDITH,F,25
1961,EDMUND,M,8
1961,EDNA,F,9
1961,EDVARD,M,12
1961,EDVIN,M,16
1961,EDWARD,M,8
1961,EGIL,M,192
1961,EILERT,M,9
1961,EILIF,M,6
1961,EINAR,M,224
1961,EIRIK,M,68
1961,EIRIN,F,12
1961,EIVIND,M,89
1961,EIVOR,F,8
1961,ELDAR,M,13
1961,ELDRID,F,11
1961,ELEN,F,6
1961,ELENA,F,27
1961,ELFRID,F,8
1961,ELI,F,190
1961,ELIN,F,341
1961,ELINE,F,7
1961,ELISABET,F,22
1961,ELISABETH,F,266
1961,ELISE,F,14
1961,ELIZABETH,F,16
1961,ELLA,F,11
1961,ELLEN,F,269
1961,ELLING,M,6
1961,ELLINOR,F,33
1961,ELNA,F,10
1961,ELSA,F,21
1961,ELSE,F,145
1961,ELZBIETA,F,15
1961,EMIL,M,15
1961,EMMA,F,7
1961,EMMY,F,4
1961,ENDRE,M,28
1961,ERIC,M,17
1961,ERIK,M,313
1961,ERIKA,F,5
1961,ERLAND,M,15
1961,ERLEND,M,18
1961,ERLING,M,102
1961,ERNA,F,24
1961,ERNST,M,29
1961,ESBEN,M,9
1961,ESKIL,M,5
1961,ESKILD,M,4
1961,ESPEN,M,124
1961,ESTER,F,11
1961,ESTHER,F,6
1961,EVA,F,396
1961,EVALD,M,6
1961,EVELYN,F,29
1961,EVEN,M,47
1961,EVY,F,81
1961,EWA,F,17
1961,EYSTEIN,M,5
1961,EYVIND,M,6
1961,FADUMO,F,4
1961,FATEMEH,F,8
1961,FATIMA,F,19
1961,FERNANDO,M,5
1961,FINN,M,155
1961,FLEMMING,M,7
1961,FRANCISCO,M,6
1961,FRANCISZEK,M,5
1961,FRANK,M,281
1961,FRED,M,55
1961,FREDDY,M,34
1961,FREDRIK,M,19
1961,FRID,F,5
1961,FRIDTJOF,M,5
1961,FRITZ,M,7
1961,FRODE,M,266
1961,GABRIEL,M,4
1961,GALINA,F,10
1961,GARD,M,4
1961,GAUTE,M,21
1961,GEIR,M,908
1961,GEORG,M,31
1961,GEORGE,M,5
1961,GERD,F,154
1961,GERDA,F,6
1961,GERHARD,M,6
1961,GINA,F,18
1961,GISLE,M,28
1961,GITTE,F,10
1961,GJERMUND,M,12
1961,GJERTRUD,F,13
1961,GLENN,M,31
1961,GORAN,M,11
1961,GORM,M,11
1961,GRAZYNA,F,13
1961,GRETA,F,23
1961,GRETE,F,228
1961,GRETHA,F,6
1961,GRETHE,F,226
1961,GRO,F,287
1961,GRY,F,114
1961,GRZEGORZ,M,14
1961,GUDBRAND,M,7
1961,GUDMUND,M,15
1961,GUDRUN,F,20
1961,GUN,F,12
1961,GUNHILD,F,54
1961,GUNN,F,307
1961,GUNNAR,M,255
1961,GUNNHILD,F,15
1961,GUNNLAUG,F,6
1961,GUNNVOR,F,10
1961,GUNVOR,F,39
1961,GURI,F,66
1961,GURO,F,17
1961,GUSTAV,M,12
1961,GUTTORM,M,14
1961,GYDA,F,5
1961,HAAKON,M,16
1961,HAAVARD,M,6
1961,HAKON,M,112
1961,HALDIS,F,15
1961,HALDOR,M,5
1961,HALFDAN,M,4
1961,HALLDIS,F,12
1961,HALLGEIR,M,31
1961,HALLSTEIN,M,7
1961,HALLVARD,M,16
1961,HALVARD,M,28
1961,HALVOR,M,50
1961,HAMID,M,15
1961,HANNA,F,23
1961,HANNE,F,333
1961,HANS,M,479
1961,HANS-PETTER,M,11
1961,HARALD,M,269
1961,HARRIET,F,8
1961,HARRY,M,51
1961,HASAN,M,5
1961,HASSAN,M,13
1961,HATICE,F,4
1961,HAVARD,M,60
1961,HEDVIG,F,4
1961,HEGE,F,217
1961,HEIDI,F,497
1961,HEINE,M,5
1961,HELEN,F,46
1961,HELENA,F,8
1961,HELENE,F,45
1961,HELGA,F,49
1961,HELGE,M,279
1961,HELLE,F,56
1961,HENNING,M,83
1961,HENNY,F,23
1961,HENRIK,M,47
1961,HENRY,M,27
1961,HENRYK,M,9
1961,HERBORG,F,4
1961,HERMAN,M,4
1961,HERMOD,M,9
1961,HILD,F,5
1961,HILDA,F,7
1961,HILDE,F,560
1961,HILDEGUNN,F,45
1961,HILDUR,F,6
1961,HILMAR,M,5
1961,HJALMAR,M,7
1961,HOGNE,M,8
1961,HOLGER,M,6
1961,HUGO,M,42
1961,IAN,M,4
1961,IBRAHIM,M,9
1961,IDA,F,32
1961,IDAR,M,26
1961,IMRE,M,5
1961,INA,F,28
1961,INES,F,5
1961,INGA,F,26
1961,INGAR,M,39
1961,INGE,M,142
1961,INGEBORG,F,64
1961,INGEBRIGT,M,5
1961,INGELIN,F,4
1961,INGER,F,621
1961,INGER-JOHANNE,F,9
1961,INGER-LISE,F,33
1961,INGER-MARIE,F,7
1961,INGERID,F,6
1961,INGFRID,F,12
1961,INGHILD,F,6
1961,INGJERD,F,22
1961,INGMAR,M,5
1961,INGOLF,M,6
1961,INGRI,F,4
1961,INGRID,F,209
1961,INGUN,F,25
1961,INGUNN,F,135
1961,INGVALD,M,9
1961,INGVAR,M,14
1961,INGVILD,F,42
1961,INGVILL,F,12
1961,IREN,F,37
1961,IRENA,F,9
1961,IRENE,F,179
1961,IRENEUSZ,M,6
1961,IRINA,F,21
1961,IRIS,F,31
1961,IRMA,F,4
1961,ISA,M,4
1961,ISAK,M,4
1961,IVAN,M,15
1961,IVAR,M,184
1961,IVER,M,10
1961,IWONA,F,5
1961,JACEK,M,14
1961,JACK,M,18
1961,JACOB,M,6
1961,JACQUELINE,F,5
1961,JAHN,M,6
1961,JAKOB,M,17
1961,JAMAL,M,10
1961,JAMES,M,11
1961,JAMILA,F,9
1961,JAN,M,1395
1961,JAN-ERIK,M,29
1961,JANE,F,101
1961,JANET,F,8
1961,JANICKE,F,8
1961,JANN,M,7
1961,JANNE,F,171
1961,JANNICKE,F,9
1961,JANNIKE,F,5
1961,JANUSZ,M,8
1961,JARL,M,29
1961,JARLE,M,179
1961,JAROSLAW,M,9
1961,JASMINA,F,4
1961,JEANETTE,F,17
1961,JELENA,F,5
1961,JENNY,F,23
1961,JENS,M,129
1961,JERZY,M,26
1961,JETTE,F,5
1961,JILL,F,4
1961,JIM,M,21
1961,JIMMY,M,6
1961,JO,M,24
1961,JOAN,F,5
1961,JOAO,M,4
1961,JOAR,M,18
1961,JOFRID,F,5
1961,JOHAN,M,102
1961,JOHANNA,F,5
1961,JOHANNE,F,28
1961,JOHANNES,M,51
1961,JOHN,M,397
1961,JOHNNY,M,182
1961,JOLANTA,F,24
1961,JON,M,290
1961,JONAS,M,9
1961,JONE,M,10
1961,JONN,M,6
1961,JONNY,M,91
1961,JORAN,M,8
1961,JORG,M,6
1961,JORGE,M,5
1961,JORGEN,M,54
1961,JORID,F,24
1961,JORN,M,187
1961,JORUN,F,58
1961,JORUND,M,11
1961,JORUNN,F,278
1961,JOSE,M,21
1961,JOSEF,M,7
1961,JOSEPH,M,4
1961,JOSEPHINE,F,4
1961,JOSTEIN,M,121
1961,JOZEF,M,18
1961,JUAN,M,5
1961,JUDITH,F,17
1961,JUNE,F,31
1961,KAARE,M,5
1961,KAI,M,116
1961,KAIA,F,4
1961,KAJ,M,11
1961,KARE,M,154
1961,KAREN,F,63
1961,KARI,F,609
1961,KARI-ANNE,F,5
1961,KARIN,F,227
1961,KARINA,F,20
1961,KARL,M,132
1961,KAROLINE,F,5
1961,KARSTEIN,M,13
1961,KARSTEN,M,22
1961,KATARZYNA,F,5
1961,KATE,F,29
1961,KATHRINE,F,14
1961,KATRIN,F,7
1961,KATRINE,F,17
1961,KAY,M,18
1961,KAZIMIERZ,M,17
1961,KEN,M,19
1961,KENNETH,M,53
1961,KENT,M,20
1961,KERSTIN,F,17
1961,KETIL,M,85
1961,KEVIN,M,10
1961,KHALID,M,9
1961,KHALIL,M,4
1961,KIM,F,7
1961,KIM,M,30
1961,KIRSTEN,F,124
1961,KIRSTI,F,95
1961,KITTY,F,8
1961,KJARTAN,M,17
1961,KJELL,M,636
1961,KJELLAUG,F,14
1961,KJELLRUN,F,4
1961,KJERSTI,F,182
1961,KJERSTIN,F,18
1961,KJETIL,M,149
1961,KLARA,F,14
1961,KLAUS,M,14
1961,KNUT,M,565
1961,KOLBJORN,M,11
1961,KONRAD,M,6
1961,KRISTEN,M,16
1961,KRISTI,F,6
1961,KRISTIAN,M,64
1961,KRISTIN,F,349
1961,KRISTINA,F,8
1961,KRISTINE,F,32
1961,KRISTOFFER,M,8
1961,KRYSTYNA,F,9
1961,KRZYSZTOF,M,40
1961,KURT,M,125
1961,KYRRE,M,15
1961,LAILA,F,203
1961,LAJLA,F,4
1961,LARISA,F,10
1961,LARS,M,472
1961,LARS-ERIK,M,5
1961,LASSE,M,61
1961,LEIF,M,258
1961,LEILA,F,5
1961,LEIV,M,22
1961,LENA,F,47
1961,LENE,F,64
1961,LENI,F,6
1961,LENNART,M,10
1961,LEON,M,10
1961,LEONARD,M,4
1961,LESZEK,M,10
1961,LIDIA,F,8
1961,LILIAN,F,5
1961,LILL,F,76
1961,LILLI,F,4
1961,LILLIAN,F,124
1961,LILLY,F,10
1961,LINA,F,5
1961,LINDA,F,208
1961,LINDIS,F,6
1961,LINE,F,81
1961,LINN,F,6
1961,LISA,F,13
1961,LISBET,F,18
1961,LISBETH,F,224
1961,LISE,F,184
1961,LISS,F,34
1961,LIV,F,512
1961,LIVE,F,9
1961,LIZ,F,7
1961,LONE,F,14
1961,LOTTE,F,5
1961,LUCIA,F,4
1961,LUDVIG,M,5
1961,LUIS,M,11
1961,MACIEJ,M,4
1961,MADS,M,13
1961,MAGDALENA,F,4
1961,MAGNAR,M,52
1961,MAGNE,M,164
1961,MAGNHILD,F,25
1961,MAGNI,F,13
1961,MAGNUS,M,21
1961,MAGNY,F,4
1961,MAHMOUD,M,9
1961,MAI,F,62
1961,MAI-BRITT,F,15
1961,MAJ,F,21
1961,MALGORZATA,F,21
1961,MALIKA,F,7
1961,MALVIN,M,7
1961,MANUEL,M,6
1961,MARCO,M,4
1961,MAREK,M,38
1961,MAREN,F,13
1961,MARGARET,F,22
1961,MARGARETH,F,25
1961,MARGARITA,F,11
1961,MARGIT,F,18
1961,MARGRETE,F,16
1961,MARGRETHE,F,24
1961,MARGUN,F,4
1961,MARGUNN,F,19
1961,MARI,F,52
1961,MARI-ANN,F,12
1961,MARIA,F,108
1961,MARIAM,F,6
1961,MARIAN,F,11
1961,MARIAN,M,7
1961,MARIANN,F,76
1961,MARIANNE,F,416
1961,MARIE,F,41
1961,MARINA,F,23
1961,MARION,F,27
1961,MARIT,F,606
1961,MARITA,F,27
1961,MARIUS,M,7
1961,MARIUSZ,M,4
1961,MARK,M,10
1961,MARKUS,M,6
1961,MARTA,F,23
1961,MARTE,F,5
1961,MARTHA,F,16
1961,MARTIN,M,75
1961,MARY,F,45
1961,MARY-ANN,F,4
1961,MARYAM,F,8
1961,MARYAN,F,4
1961,MATS,M,9
1961,MATTHIAS,M,5
1961,MAUD,F,7
1961,MAY,F,303
1961,MAY-BRITT,F,49
1961,MAY-LISS,F,6
1961,MAYA,F,4
1961,MEHDI,M,5
1961,MEHMET,M,4
1961,MERETE,F,110
1961,MERETHE,F,46
1961,METTE,F,304
1961,MICHAEL,M,41
1961,MIGUEL,M,4
1961,MIKAEL,M,8
1961,MIKAL,M,5
1961,MIKKEL,M,9
1961,MILDRID,F,13
1961,MINH,M,4
1961,MIRIAM,F,7
1961,MIROSLAW,M,29
1961,MOHAMAD,M,4
1961,MOHAMED,M,29
1961,MOHAMMAD,M,59
1961,MOHAMMED,M,26
1961,MONA,F,414
1961,MONICA,F,88
1961,MONIKA,F,35
1961,MONS,M,4
1961,MORTEN,M,551
1961,MUHAMMAD,M,7
1961,MUSTAFA,M,8
1961,NADA,F,4
1961,NADIA,F,6
1961,NANCY,F,12
1961,NANNA,F,4
1961,NARVE,M,6
1961,NATALIA,F,15
1961,NELLY,F,7
1961,NGOC,F,5
1961,NICHOLAS,M,4
1961,NIELS,M,18
1961,NIKOLAI,M,4
1961,NILS,M,254
1961,NINA,F,538
1961,NINNI,F,4
1961,NJAL,M,9
1961,NORA,F,22
1961,NORMA,F,5
1961,NORMANN,M,4
1961,NORUNN,F,20
1961,ODD,M,464
1961,ODDBJORN,M,67
1961,ODDGEIR,M,15
1961,ODDLAUG,F,6
1961,ODDMUND,M,26
1961,ODDNY,F,40
1961,ODDRUN,F,37
1961,ODDVAR,M,81
1961,ODDVEIG,F,28
1961,ODDVIN,M,9
1961,ODIN,M,4
1961,OISTEIN,M,27
1961,OIVIND,M,92
1961,OLA,M,111
1961,OLAF,M,40
1961,OLAUG,F,46
1961,OLAV,M,242
1961,OLE,M,549
1961,OLENA,F,6
1961,OLGA,F,21
1961,OLVE,M,4
1961,OMAR,M,8
1961,ORJAN,M,12
1961,ORNULF,M,8
1961,OSCAR,M,9
1961,OSKAR,M,13
1961,OSMAN,M,4
1961,OTTAR,M,25
1961,OTTO,M,29
1961,OVE,M,193
1961,OYSTEIN,M,193
1961,OYVIND,M,256
1961,PAAL,M,22
1961,PAL,M,215
1961,PAUL,M,96
1961,PAULA,F,6
1961,PAWEL,M,4
1961,PEDER,M,27
1961,PEGGY,F,5
1961,PER,M,987
1961,PER-ARNE,M,12
1961,PER-ERIK,M,7
1961,PETER,M,66
1961,PETRA,F,12
1961,PETTER,M,146
1961,PHILIP,M,4
1961,PIA,F,24
1961,PIOTR,M,25
1961,RACHEL,F,4
1961,RAGNA,F,7
1961,RAGNAR,M,83
1961,RAGNE,F,4
1961,RAGNHILD,F,158
1961,RAGNI,F,5
1961,RAGNVALD,M,6
1961,RAKEL,F,7
1961,RANDI,F,349
1961,RANNVEIG,F,21
1961,RANVEIG,F,23
1961,RAYMOND,M,40
1961,REBECCA,F,4
1961,REIDAR,M,117
1961,REIDUN,F,152
1961,REIDUNN,F,5
1961,REMI,M,6
1961,RENATA,F,7
1961,RENATE,F,11
1961,RENE,M,6
1961,RICHARD,M,27
1961,RIGMOR,F,86
1961,RINO,M,10
1961,RITA,F,190
1961,ROALD,M,76
1961,ROAR,M,178
1961,ROBERT,M,100
1961,ROBERTO,M,6
1961,ROBIN,M,11
1961,ROGER,M,226
1961,ROLAND,M,5
1961,ROLF,M,280
1961,ROLV,M,10
1961,ROMAN,M,15
1961,RONALD,M,31
1961,RONNY,M,83
1961,ROSA,F,6
1961,ROSE,F,9
1961,ROY,M,247
1961,RUDI,M,5
1961,RUDOLF,M,8
1961,RUNA,F,21
1961,RUNAR,M,68
1961,RUNE,M,635
1961,RUT,F,13
1961,RUTH,F,94
1961,RYSZARD,M,26
1961,SABINE,F,7
1961,SAHRA,F,4
1961,SAID,M,6
1961,SALEH,M,4
1961,SAMIRA,F,5
1961,SAMUEL,M,6
1961,SANDRA,F,12
1961,SANJA,F,4
1961,SARA,F,13
1961,SEYED,M,6
1961,SHARON,F,6
1961,SIDSEL,F,46
1961,SIGBJORN,M,45
1961,SIGMUND,M,38
1961,SIGNE,F,55
1961,SIGNY,F,6
1961,SIGRID,F,56
1961,SIGRUN,F,49
1961,SIGRUNN,F,14
1961,SIGURD,M,62
1961,SIGVE,M,21
1961,SIMEN,M,14
1961,SIMON,M,11
1961,SINDRE,M,13
1961,SIREN,F,27
1961,SIRI,F,157
1961,SISSEL,F,351
1961,SIV,F,181
1961,SIVERT,M,7
1961,SIW,F,51
1961,SJUR,M,26
1961,SKJALG,M,5
1961,SLAWOMIR,M,8
1961,SNEFRID,F,11
1961,SNORRE,M,20
1961,SOFIE,F,5
1961,SOLFRID,F,81
1961,SOLGUNN,F,4
1961,SOLRUN,F,11
1961,SOLVEIG,F,208
1961,SOLVOR,F,7
1961,SONJA,F,63
1961,SOREN,M,7
1961,STALE,M,91
1961,STANISLAW,M,36
1961,STEFAN,M,10
1961,STEFFEN,M,7
1961,STEIN,M,312
1961,STEINAR,M,273
1961,STEN,M,38
1961,STEPHEN,M,4
1961,STEVE,M,7
1961,STEVEN,M,8
1961,STIAN,M,13
1961,STIG,M,234
1961,STINE,F,12
1961,STURE,M,15
1961,STURLA,M,12
1961,SUSAN,F,24
1961,SUSANN,F,6
1961,SUSANNE,F,21
1961,SVANHILD,F,37
1961,SVEIN,M,628
1961,SVEIN-ERIK,M,5
1961,SVEINUNG,M,37
1961,SVEN,M,78
1961,SVEND,M,24
1961,SVENN,M,29
1961,SVERRE,M,100
1961,SVETLANA,F,12
1961,SYLVI,F,34
1961,SYLVIA,F,22
1961,SYLWESTER,M,5
1961,TADEUSZ,M,14
1961,TAGE,M,6
1961,TAMARA,F,7
1961,TANJA,F,6
1961,TATIANA,F,12
1961,TATJANA,F,10
1961,TERESA,F,16
1961,TERJE,M,608
1961,THANH,F,4
1961,THANH,M,4
1961,THERESE,F,7
1961,THI,F,13
1961,THOMAS,M,55
1961,THOR,M,161
1961,THORBJORN,M,29
1961,THORE,M,16
1961,THORLEIF,M,15
1961,THORSTEIN,M,5
1961,THORVALD,M,4
1961,TIM,M,6
1961,TIMOTHY,M,4
1961,TINA,F,17
1961,TINE,F,6
1961,TOM,M,497
1961,TOM-ERIK,M,4
1961,TOMAS,M,14
1961,TOMASZ,M,6
1961,TOMMY,M,112
1961,TONE,F,435
1961,TONJE,F,8
1961,TONNY,M,14
1961,TONY,M,22
1961,TOR,M,509
1961,TOR-ARNE,M,4
1961,TORA,F,8
1961,TORALF,M,12
1961,TORBEN,M,9
1961,TORBJORN,M,110
1961,TORD,M,6
1961,TORDIS,F,11
1961,TORE,M,415
1961,TORFINN,M,23
1961,TORGEIR,M,48
1961,TORGER,M,5
1961,TORGRIM,M,5
1961,TORGUNN,F,8
1961,TORHILD,F,71
1961,TORIL,F,131
1961,TORILD,F,60
1961,TORILL,F,163
1961,TORKEL,M,8
1961,TORKIL,M,5
1961,TORKILD,M,4
1961,TORLEIF,M,28
1961,TORLEIV,M,8
1961,TORMOD,M,61
1961,TORODD,M,7
1961,TORSTEIN,M,54
1961,TORUN,F,15
1961,TORUNN,F,121
1961,TOVE,F,522
1961,TRINE,F,209
1961,TRINE-LISE,F,11
1961,TRON,M,13
1961,TROND,M,508
1961,TRUDE,F,103
1961,TRULS,M,49
1961,TRYGVE,M,69
1961,TRYM,M,8
1961,TURI,F,9
1961,TURID,F,248
1961,ULF,M,61
1961,ULLA,F,10
1961,UNA,F,4
1961,UNN,F,48
1961,UNNI,F,239
1961,URSZULA,F,5
1961,VALBORG,F,8
1961,VALENTINA,F,4
1961,VAN,M,9
1961,VANJA,F,9
1961,VEGAR,M,9
1961,VEGARD,M,21
1961,VENCHE,F,16
1961,VENKE,F,32
1961,VERA,F,31
1961,VERONICA,F,8
1961,VIBEKE,F,54
1961,VICTOR,M,14
1961,VICTORIA,F,4
1961,VIDA,F,7
1961,VIDAR,M,282
1961,VIGDIS,F,162
1961,VIGGO,M,28
1961,VIKTOR,M,12
1961,VILLY,M,10
1961,VIOLA,F,6
1961,VIOLETA,F,6
1961,VIVI,F,21
1961,VIVIAN,F,26
1961,VLADIMIR,M,4
1961,VYTAUTAS,M,7
1961,WALDEMAR,M,12
1961,WALTER,M,7
1961,WANJA,F,5
1961,WENCHE,F,385
1961,WENDY,F,4
1961,WENKE,F,16
1961,WERNER,M,20
1961,WIESLAW,M,14
1961,WIGDIS,F,7
1961,WIGGO,M,13
1961,WILLIAM,M,18
1961,WILLY,M,55
1961,WOJCIECH,M,14
1961,YNGVAR,M,16
1961,YNGVE,M,46
1961,YUSUF,M,8
1961,YVONNE,F,23
1961,ZAHRA,F,8
1961,ZAINAB,F,4
1961,ZBIGNIEW,M,38
1961,ZORAN,M,4
1962,AAGE,M,14
1962,AASE,F,32
1962,AASMUND,M,5
1962,AASTA,F,4
1962,ABDI,M,11
1962,ABDIRAHMAN,M,4
1962,ABDUL,M,13
1962,ABDULLAHI,M,6
1962,ADA,F,7
1962,ADAM,M,19
1962,ADEM,M,4
1962,ADNAN,M,4
1962,ADRIAN,M,8
1962,AGE,M,97
1962,AGNAR,M,9
1962,AGNES,F,18
1962,AGNETE,F,6
1962,AGNETHE,F,5
1962,AHMAD,M,12
1962,AHMED,M,22
1962,AIDA,F,7
1962,AINA,F,54
1962,AKSEL,M,21
1962,ALBERT,M,12
1962,ALEJANDRO,M,4
1962,ALEKSANDER,M,5
1962,ALEKSANDRA,F,4
1962,ALEXANDER,M,13
1962,ALF,M,177
1962,ALFHILD,F,4
1962,ALFRED,M,16
1962,ALI,M,46
1962,ALICE,F,15
1962,ALICJA,F,7
1962,ALINA,F,6
1962,ALLAN,M,10
1962,ALMA,F,4
1962,AMAL,F,5
1962,AMINA,F,17
1962,AMIR,M,6
1962,AMUND,M,7
1962,ANA,F,8
1962,ANDERS,M,156
1962,ANDRE,M,28
1962,ANDREA,F,10
1962,ANDREAS,M,65
1962,ANDREW,M,18
1962,ANDRZEJ,M,50
1962,ANE,F,8
1962,ANETT,F,5
1962,ANETTE,F,47
1962,ANGELA,F,11
1962,ANITA,F,480
1962,ANJA,F,11
1962,ANLAUG,F,9
1962,ANN,F,336
1962,ANN-CHRISTIN,F,9
1962,ANN-HELEN,F,9
1962,ANN-KARIN,F,22
1962,ANN-KRISTIN,F,39
1962,ANN-MARI,F,11
1962,ANNA,F,94
1962,ANNE,F,1718
1962,ANNE-BERIT,F,10
1962,ANNE-BRITT,F,15
1962,ANNE-GRETE,F,7
1962,ANNE-GRETHE,F,16
1962,ANNE-KARI,F,5
1962,ANNE-KARIN,F,16
1962,ANNE-KRISTIN,F,9
1962,ANNE-LISE,F,60
1962,ANNE-MARI,F,5
1962,ANNE-MARIE,F,8
1962,ANNE-METTE,F,5
1962,ANNE-SOFIE,F,4
1962,ANNELI,F,6
1962,ANNELISE,F,8
1962,ANNETTE,F,37
1962,ANNI,F,4
1962,ANNIE,F,11
1962,ANNIKA,F,6
1962,ANNIKEN,F,14
1962,ANNLAUG,F,10
1962,ANNY,F,20
1962,ANTHONY,M,7
1962,ANTON,M,23
1962,ANTONIO,M,11
1962,ARE,M,38
1962,ARILD,M,308
1962,ARKADIUSZ,M,6
1962,ARNE,M,462
1962,ARNFINN,M,63
1962,ARNHILD,F,17
1962,ARNOLD,M,7
1962,ARNSTEIN,M,29
1962,ARNT,M,80
1962,ARNULF,M,8
1962,ARTHUR,M,12
1962,ARTURAS,M,5
1962,ARVE,M,127
1962,ARVID,M,83
1962,ARVYDAS,M,6
1962,ASBJORN,M,96
1962,ASGEIR,M,34
1962,ASLAK,M,16
1962,ASLAUG,F,19
1962,ASLE,M,51
1962,ASMUND,M,21
1962,ASTA,F,6
1962,ASTRI,F,31
1962,ASTRID,F,243
1962,ATLE,M,134
1962,AUD,F,181
1962,AUDHILD,F,16
1962,AUDUN,M,57
1962,AXEL,M,7
1962,AYSE,F,8
1962,AZRA,F,4
1962,BAARD,M,9
1962,BARBARA,F,19
1962,BARBRO,F,19
1962,BARD,M,106
1962,BEATA,F,6
1962,BEATE,F,93
1962,BEATHE,F,12
1962,BEN,M,10
1962,BENEDICTE,F,4
1962,BENEDIKTE,F,6
1962,BENGT,M,44
1962,BENJAMIN,M,4
1962,BENT,M,70
1962,BENTE,F,635
1962,BENTHE,F,12
1962,BERGLJOT,F,8
1962,BERIT,F,356
1962,BERNARD,M,6
1962,BERNHARD,M,11
1962,BERNT,M,56
1962,BERTIL,M,4
1962,BETTINA,F,5
1962,BETTY,F,10
1962,BIRGER,M,49
1962,BIRGIT,F,61
1962,BIRGITTA,F,5
1962,BIRGITTE,F,45
1962,BIRTE,F,17
1962,BIRTHE,F,16
1962,BJARNE,M,73
1962,BJARTE,M,26
1962,BJORGE,M,4
1962,BJORN,M,960
1962,BJORN-ERIK,M,6
1962,BJORNAR,M,79
1962,BO,M,14
1962,BODIL,F,134
1962,BOGDAN,M,10
1962,BOGUSLAW,M,10
1962,BORGE,M,38
1962,BORGHILD,F,18
1962,BORGNY,F,9
1962,BORRE,M,26
1962,BOZENA,F,8
1962,BREDE,M,7
1962,BRIAN,M,9
1962,BRIT,F,112
1962,BRITA,F,41
1962,BRITH,F,16
1962,BRITT,F,222
1962,BROR,M,4
1962,BRUNO,M,4
1962,BRYNHILD,F,8
1962,BRYNJAR,M,7
1962,BUSHRA,F,7
1962,CAMILLA,F,11
1962,CARINA,F,16
1962,CARL,M,53
1962,CARLOS,M,11
1962,CARMEN,F,5
1962,CAROLINA,F,4
1962,CAROLINE,F,8
1962,CARSTEN,M,11
1962,CATHARINA,F,5
1962,CATHERINE,F,9
1962,CATHRINE,F,27
1962,CATO,M,43
1962,CECILIA,F,4
1962,CECILIE,F,36
1962,CHARLES,M,22
1962,CHARLOTTE,F,9
1962,CHRISTEL,F,5
1962,CHRISTIAN,M,62
1962,CHRISTIANE,F,4
1962,CHRISTIN,F,24
1962,CHRISTINA,F,18
1962,CHRISTINE,F,24
1962,CHRISTOPHER,M,11
1962,CLAES,M,4
1962,CLAUS,M,12
1962,CONNIE,F,22
1962,CONSTANTIN,M,5
1962,CORNELIA,F,6
